pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
Canada,Website,Grandes Almacenes,Unisex,Calzado,unavailable,2019,C3 2019,"$104.782,13","9.084,0","74,75%","$78.324,94","$26.457,19"
Canada,Representante,Hipermercado,Unisex,Vestimenta,Geococcyx californianus,2019,C3 2019,"$113.464,77","9.408,0","57,84%","$65.632,28","$47.832,49"
Canada,Mail,De proximidad,Mascotas,Calzado,Ovis canadensis,2019,C3 2019,"$170.426,79","7.084,0","33,42%","$56.963,55","$113.463,24"
Canada,Teléfono,Mayorista,Mascotas,Accesorios,Phalacrocorax brasilianus,2019,C3 2019,"$165.224,00","3.632,0","25,16%","$41.570,32","$123.653,68"
Canada,Mail,De proximidad,Unisex,Vestimenta,Phalaropus fulicarius,2019,C3 2019,"$162.763,78","6.795,0","59,01%","$96.044,32","$66.719,46"
Canada,Especial,Hipermercado,Adultos,Accesorios,Carduelis pinus,2019,C3 2019,"$131.554,59","12.597,0","29,46%","$38.760,80","$92.793,79"
Canada,MercadoLibre,Grandes Almacenes,Adultos,Calzado,Dendrocygna viduata,2019,C3 2019,"$133.861,47","14.699,0","27,69%","$37.060,23","$96.801,24"
Canada,MercadoLibre,Hipermercado,Adultos,Juguetes,Dusicyon thous,2019,C3 2019,"$151.322,17","11.302,0","74,86%","$113.275,20","$38.046,97"
Canada,Mail,Especializado,Mascotas,Lentes,Cyrtodactylus louisiadensis,2019,C3 2019,"$100.252,03","14.890,0","71,57%","$71.748,29","$28.503,74"
Canada,Website,Hipermercado,Hombre,Accesorios,Pseudalopex gymnocercus,2019,C3 2019,"$142.777,29","7.087,0","45,23%","$64.572,58","$78.204,71"
Canada,Mail,Especializado,Adultos,Joyas,Ammospermophilus nelsoni,2019,C3 2019,"$182.326,52","11.341,0","32,07%","$58.480,34","$123.846,18"
Canada,Especial,De proximidad,Hombre,Joyas,Chelodina longicollis,2019,C3 2019,"$95.353,29","7.831,0","30,45%","$29.036,04","$66.317,25"
Canada,Mail,De proximidad,Mascotas,Accesorios,Phalacrocorax brasilianus,2019,C3 2019,"$135.796,98","16.632,0","64,10%","$87.039,33","$48.757,65"
Canada,Website,Hipermercado,Mascotas,Calzado,Ardea cinerea,2019,C3 2019,"$110.116,34","15.274,0","26,52%","$29.208,19","$80.908,15"
Canada,Mail,Mayorista,Mascotas,Accesorios,Sarcophilus harrisii,2019,C3 2019,"$105.542,60","10.149,0","25,14%","$26.530,79","$79.011,81"
Canada,Representante,Grandes Almacenes,Unisex,Accesorios,Grus canadensis,2019,C3 2019,"$103.278,37","13.616,0","60,75%","$62.742,06","$40.536,31"
Canada,MercadoLibre,De proximidad,Mujer,Lentes,Limnocorax flavirostra,2019,C3 2019,"$172.191,82","1.195,0","52,36%","$90.157,96","$82.033,86"
Chile,Mail,Especializado,Adultos,Calzado,Myiarchus tuberculifer,2019,C3 2019,"$156.856,25","13.119,0","74,38%","$116.666,06","$40.190,19"
Chile,Mail,De proximidad,Adultos,Calzado,Myiarchus tuberculifer,2019,C3 2019,"$163.544,78","1.796,0","33,35%","$54.541,23","$109.003,55"
Chile,Teléfono,Hipermercado,Unisex,Calzado,Camelus dromedarius,2019,C3 2019,"$142.780,67","4.684,0","68,11%","$97.241,85","$45.538,82"
Chile,Mail,De proximidad,Unisex,Vestimenta,Geococcyx californianus,2019,C3 2019,"$165.427,25","5.265,0","40,61%","$67.176,48","$98.250,77"
Chile,Teléfono,Hipermercado,Hombre,Lentes,unavailable,2019,C3 2019,"$169.225,64","4.318,0","68,84%","$116.499,10","$52.726,54"
Chile,Teléfono,Grandes Almacenes,Adultos,Lentes,Otaria flavescens,2019,C3 2019,"$94.854,28","7.128,0","45,20%","$42.874,82","$51.979,46"
Chile,Teléfono,Especializado,Unisex,Vestimenta,Phalaropus fulicarius,2019,C3 2019,"$100.352,56","4.164,0","55,21%","$55.404,02","$44.948,54"
Chile,MercadoLibre,De proximidad,Mujer,Lentes,Phalaropus lobatus,2019,C3 2019,"$127.164,73","4.999,0","68,95%","$87.681,98","$39.482,75"
Chile,Mail,De proximidad,Infantil,Calzado,Antilocapra americana,2019,C3 2019,"$98.844,00","7.653,0","69,82%","$69.015,38","$29.828,62"
Chile,Especial,Mayorista,Unisex,Juguetes,Kobus defassa,2019,C3 2019,"$158.976,00","8.738,0","24,61%","$39.131,75","$119.844,25"
Chile,Representante,Mayorista,Mujer,Joyas,Dusicyon thous,2019,C3 2019,"$168.353,46","15.663,0","63,77%","$107.352,68","$61.000,78"
Chile,Teléfono,Grandes Almacenes,Mujer,Vestimenta,Phoeniconaias minor,2019,C3 2019,"$122.219,88","5.006,0","73,30%","$89.581,11","$32.638,77"
Chile,Mail,Mayorista,Infantil,Juguetes,Sarcorhamphus papa,2019,C3 2019,"$133.218,04","2.656,0","52,35%","$69.733,19","$63.484,85"
Chile,Especial,Mayorista,Adultos,Accesorios,Sus scrofa,2019,C3 2019,"$105.238,45","13.994,0","43,97%","$46.268,61","$58.969,84"
Chile,Representante,Hipermercado,Hombre,Juguetes,Tamandua tetradactyla,2019,C3 2019,"$96.374,54","14.752,0","59,64%","$57.474,00","$38.900,54"
Chile,MercadoLibre,De proximidad,Mujer,Juguetes,Kobus defassa,2019,C3 2019,"$110.967,81","12.920,0","50,72%","$56.278,21","$54.689,60"
Chile,MercadoLibre,Especializado,Hombre,Accesorios,Sarcophilus harrisii,2019,C3 2019,"$140.073,56","1.354,0","34,37%","$48.145,71","$91.927,85"
Chile,Mail,Especializado,Mascotas,Vestimenta,Crax sp.,2019,C3 2019,"$141.886,24","13.356,0","24,87%","$35.291,71","$106.594,53"
Chile,Website,Especializado,Mascotas,Accesorios,Lamprotornis nitens,2019,C3 2019,"$179.747,89","15.775,0","27,39%","$49.233,05","$130.514,84"
Chile,Mail,Mayorista,Adultos,Accesorios,Pseudalopex gymnocercus,2019,C3 2019,"$98.531,87","10.738,0","67,94%","$66.946,34","$31.585,53"
Chile,Especial,Hipermercado,Infantil,Calzado,Colaptes campestroides,2019,C3 2019,"$158.433,41","12.365,0","50,33%","$79.745,37","$78.688,04"
Chile,Especial,Especializado,Unisex,Lentes,Lycaon pictus,2019,C3 2019,"$166.291,14","9.941,0","41,19%","$68.501,83","$97.789,31"
Chile,MercadoLibre,Especializado,Unisex,Lentes,Pavo cristatus,2019,C3 2019,"$156.340,71","15.566,0","65,79%","$102.863,95","$53.476,76"
Chile,Website,Hipermercado,Hombre,Vestimenta,Junonia genoveua,2019,C3 2019,"$135.150,01","9.308,0","66,32%","$89.630,54","$45.519,47"
Chile,Website,Especializado,Hombre,Accesorios,Eremophila alpestris,2019,C3 2019,"$126.347,46","17.206,0","61,28%","$77.422,43","$48.925,03"
Chile,MercadoLibre,Mayorista,Mujer,Juguetes,Speotyte cuniculata,2019,C3 2019,"$163.001,24","11.866,0","32,81%","$53.479,76","$109.521,48"
Chile,Especial,Hipermercado,Mascotas,Accesorios,Nasua nasua,2019,C3 2019,"$106.145,80","8.228,0","50,07%","$53.146,66","$52.999,14"
Chile,Teléfono,Grandes Almacenes,Unisex,Juguetes,Sarcorhamphus papa,2019,C3 2019,"$114.063,82","2.617,0","29,40%","$33.532,24","$80.531,58"
China,Website,Especializado,Unisex,Lentes,Cygnus atratus,2019,C3 2019,"$154.951,01","15.064,0","68,53%","$106.185,32","$48.765,69"
China,Teléfono,Hipermercado,Mujer,Juguetes,Chordeiles minor,2019,C3 2019,"$100.362,68","8.210,0","30,13%","$30.238,39","$70.124,29"
China,Teléfono,De proximidad,Infantil,Vestimenta,Geococcyx californianus,2019,C3 2019,"$106.665,44","16.117,0","51,47%","$54.897,03","$51.768,41"
China,Representante,Mayorista,Unisex,Accesorios,Phoenicopterus ruber,2019,C3 2019,"$134.968,87","3.737,0","74,40%","$100.413,43","$34.555,44"
China,Website,Especializado,Unisex,Calzado,Zosterops pallidus,2019,C3 2019,"$155.266,21","11.099,0","68,34%","$106.114,00","$49.152,21"
China,Website,Grandes Almacenes,Mujer,Joyas,Bassariscus astutus,2019,C3 2019,"$105.643,07","13.987,0","44,69%","$47.212,46","$58.430,61"
China,Teléfono,De proximidad,Infantil,Lentes,Phalacrocorax carbo,2019,C3 2019,"$126.631,77","16.484,0","71,85%","$90.985,36","$35.646,41"
China,Especial,Especializado,Adultos,Calzado,Ovis canadensis,2019,C3 2019,"$176.250,09","6.103,0","39,19%","$69.066,24","$107.183,85"
China,Mail,De proximidad,Infantil,Calzado,Camelus dromedarius,2019,C3 2019,"$169.405,27","11.650,0","37,58%","$63.665,08","$105.740,19"
China,Mail,Especializado,Unisex,Accesorios,Nasua nasua,2019,C3 2019,"$118.521,24","11.904,0","67,78%","$80.335,03","$38.186,21"
China,Especial,Mayorista,Mascotas,Calzado,Hyaena brunnea,2019,C3 2019,"$94.103,05","14.734,0","68,26%","$64.238,37","$29.864,68"
China,Teléfono,Mayorista,Mujer,Calzado,Camelus dromedarius,2019,C3 2019,"$119.754,42","6.357,0","62,13%","$74.398,55","$45.355,87"
China,Website,Mayorista,Mascotas,Juguetes,Anitibyx armatus,2019,C3 2019,"$94.728,87","628,0","29,92%","$28.344,61","$66.384,26"
China,Website,Especializado,Mujer,Calzado,Paraxerus cepapi,2019,C3 2019,"$174.287,76","3.488,0","44,25%","$77.120,37","$97.167,39"
China,MercadoLibre,De proximidad,Hombre,Vestimenta,Geococcyx californianus,2019,C3 2019,"$96.305,93","2.324,0","33,20%","$31.972,67","$64.333,26"
China,Teléfono,Especializado,Hombre,Calzado,Ardea cinerea,2019,C3 2019,"$184.490,08","5.380,0","58,89%","$108.652,80","$75.837,28"
China,MercadoLibre,Mayorista,Infantil,Lentes,Pavo cristatus,2019,C3 2019,"$179.378,06","9.000,0","49,54%","$88.855,14","$90.522,92"
China,Mail,Mayorista,Unisex,Juguetes,Chordeiles minor,2019,C3 2019,"$109.067,06","5.983,0","41,07%","$44.796,76","$64.270,30"
China,Representante,Hipermercado,Mascotas,Calzado,Odocoileus hemionus,2019,C3 2019,"$156.910,40","4.603,0","34,34%","$53.884,93","$103.025,47"
China,Website,Especializado,Unisex,Calzado,Antilocapra americana,2019,C3 2019,"$153.215,17","11.844,0","58,10%","$89.013,93","$64.201,24"
China,Mail,Grandes Almacenes,Mascotas,Calzado,Sylvilagus floridanus,2019,C3 2019,"$164.697,89","16.067,0","46,37%","$76.377,97","$88.319,92"
China,Representante,Especializado,Infantil,Lentes,Butorides striatus,2019,C3 2019,"$144.498,10","6.151,0","56,32%","$81.381,45","$63.116,65"
China,Website,De proximidad,Adultos,Joyas,Bassariscus astutus,2019,C3 2019,"$109.294,36","3.831,0","51,37%","$56.140,42","$53.153,94"
China,Especial,De proximidad,Hombre,Accesorios,Sus scrofa,2019,C3 2019,"$123.852,88","13.764,0","40,23%","$49.826,41","$74.026,47"
China,Website,Grandes Almacenes,Mujer,Accesorios,Sciurus vulgaris,2019,C3 2019,"$116.560,45","666,0","60,86%","$70.938,83","$45.621,62"
China,MercadoLibre,Especializado,Adultos,Calzado,Ovis canadensis,2019,C3 2019,"$150.861,78","1.556,0","60,63%","$91.474,44","$59.387,34"
China,Website,De proximidad,Mascotas,Lentes,unavailable,2019,C3 2019,"$112.303,89","10.566,0","62,26%","$69.916,28","$42.387,61"
China,Especial,Especializado,Infantil,Joyas,Canis latrans,2019,C3 2019,"$183.186,64","17.455,0","57,06%","$104.521,37","$78.665,27"
China,MercadoLibre,Especializado,Unisex,Lentes,Butorides striatus,2019,C3 2019,"$185.527,55","11.170,0","34,69%","$64.354,71","$121.172,84"
China,Representante,De proximidad,Hombre,Lentes,unavailable,2019,C3 2019,"$106.139,90","17.355,0","73,66%","$78.186,32","$27.953,58"
China,Representante,De proximidad,Hombre,Calzado,unavailable,2019,C3 2019,"$167.048,57","11.817,0","64,74%","$108.146,90","$58.901,67"
China,Especial,Grandes Almacenes,Hombre,Lentes,Speotyte cuniculata,2019,C3 2019,"$163.071,83","4.708,0","55,60%","$90.674,71","$72.397,12"
China,Representante,Especializado,Mujer,Juguetes,Eudyptula minor,2019,C3 2019,"$155.598,55","4.479,0","39,31%","$61.172,99","$94.425,56"
China,Website,Hipermercado,Adultos,Joyas,Rhea americana,2019,C3 2019,"$127.739,30","6.722,0","25,55%","$32.643,31","$95.095,99"
China,Teléfono,Hipermercado,Hombre,Joyas,Coluber constrictor,2019,C3 2019,"$124.419,22","6.493,0","33,26%","$41.377,32","$83.041,90"
China,Website,Hipermercado,Mascotas,Vestimenta,Eolophus roseicapillus,2019,C3 2019,"$162.706,46","4.257,0","66,78%","$108.658,39","$54.048,07"
China,Mail,De proximidad,Mujer,Lentes,Speotyte cuniculata,2019,C3 2019,"$174.127,13","3.395,0","68,51%","$119.291,76","$54.835,37"
China,Especial,Grandes Almacenes,Mujer,Juguetes,Anhinga rufa,2019,C3 2019,"$101.583,59","6.157,0","52,99%","$53.824,62","$47.758,97"
China,Website,Especializado,Hombre,Vestimenta,Eolophus roseicapillus,2019,C3 2019,"$145.057,53","1.258,0","74,90%","$108.654,09","$36.403,44"
China,Website,Grandes Almacenes,Adultos,Joyas,Pavo cristatus,2019,C3 2019,"$140.462,61","1.250,0","73,36%","$103.041,45","$37.421,16"
China,Especial,Especializado,Unisex,Juguetes,Canis aureus,2019,C3 2019,"$122.128,39","12.441,0","32,92%","$40.202,58","$81.925,81"
China,MercadoLibre,Mayorista,Adultos,Calzado,Zosterops pallidus,2019,C3 2019,"$154.869,24","14.684,0","58,74%","$90.974,75","$63.894,49"
China,Representante,Mayorista,Mujer,Lentes,Amphibolurus barbatus,2019,C3 2019,"$144.009,55","14.551,0","47,69%","$68.676,22","$75.333,33"
China,Representante,Mayorista,Unisex,Accesorios,Galictis vittata,2019,C3 2019,"$161.857,51","15.212,0","65,16%","$105.462,34","$56.395,17"
China,Teléfono,De proximidad,Unisex,Joyas,Colobus guerza,2019,C3 2019,"$148.842,45","15.181,0","49,15%","$73.154,23","$75.688,22"
China,Website,De proximidad,Hombre,Joyas,Ammospermophilus nelsoni,2019,C3 2019,"$100.693,01","1.508,0","31,86%","$32.078,43","$68.614,58"
China,Especial,Mayorista,Unisex,Calzado,Hymenolaimus malacorhynchus,2019,C3 2019,"$113.495,04","3.024,0","25,08%","$28.467,84","$85.027,20"
China,Website,Grandes Almacenes,Adultos,Vestimenta,Dusicyon thous,2019,C3 2019,"$157.288,96","7.239,0","62,72%","$98.652,85","$58.636,11"
China,Representante,Grandes Almacenes,Mujer,Juguetes,Chordeiles minor,2019,C3 2019,"$117.312,43","5.289,0","53,99%","$63.341,38","$53.971,05"
China,Teléfono,Grandes Almacenes,Infantil,Lentes,Speotyte cuniculata,2019,C3 2019,"$177.534,77","12.783,0","71,37%","$126.705,49","$50.829,28"
China,MercadoLibre,De proximidad,Adultos,Juguetes,Hyaena hyaena,2019,C3 2019,"$127.528,81","1.839,0","42,01%","$53.572,44","$73.956,37"
China,Teléfono,Hipermercado,Mascotas,Accesorios,Pseudalopex gymnocercus,2019,C3 2019,"$136.242,14","12.666,0","38,41%","$52.330,87","$83.911,27"
China,Especial,Hipermercado,Hombre,Juguetes,Tamandua tetradactyla,2019,C3 2019,"$137.182,27","10.246,0","74,86%","$102.696,46","$34.485,81"
China,Representante,Especializado,Adultos,Accesorios,Nasua nasua,2019,C3 2019,"$152.725,88","13.867,0","35,22%","$53.783,98","$98.941,90"
China,Mail,Mayorista,Mujer,Calzado,Tayassu pecari,2019,C3 2019,"$120.261,06","7.749,0","27,22%","$32.737,29","$87.523,77"
China,MercadoLibre,Mayorista,Hombre,Vestimenta,Meles meles,2019,C3 2019,"$107.822,68","15.231,0","48,20%","$51.966,95","$55.855,73"
China,Mail,De proximidad,Infantil,Juguetes,Eubalaena australis,2019,C3 2019,"$97.362,78","7.001,0","46,78%","$45.549,95","$51.812,83"
China,Representante,De proximidad,Unisex,Juguetes,Canis aureus,2019,C3 2019,"$154.269,63","1.848,0","73,65%","$113.613,11","$40.656,52"
China,Especial,Hipermercado,Infantil,Vestimenta,Phoeniconaias minor,2019,C3 2019,"$181.647,27","3.432,0","39,25%","$71.292,80","$110.354,47"
China,Especial,Hipermercado,Adultos,Vestimenta,Diomedea irrorata,2019,C3 2019,"$128.050,05","12.040,0","67,22%","$86.073,02","$41.977,03"
China,Representante,Hipermercado,Mujer,Accesorios,Phoenicopterus ruber,2019,C3 2019,"$112.229,91","12.387,0","67,17%","$75.385,86","$36.844,05"
China,Representante,Hipermercado,Mujer,Accesorios,Phoenicopterus ruber,2019,C3 2019,"$159.382,55","11.093,0","54,50%","$86.865,64","$72.516,91"
China,MercadoLibre,Mayorista,Infantil,Accesorios,Phoenicopterus ruber,2019,C3 2019,"$184.939,18","16.476,0","34,73%","$64.230,59","$120.708,59"
China,Representante,Hipermercado,Hombre,Vestimenta,Phoeniconaias minor,2019,C3 2019,"$126.957,34","15.630,0","45,34%","$57.564,46","$69.392,88"
China,MercadoLibre,De proximidad,Mascotas,Joyas,Camelopardalis,2019,C3 2019,"$177.599,47","4.084,0","39,06%","$69.372,89","$108.226,58"
China,Mail,Especializado,Infantil,Lentes,Megaderma spasma,2019,C3 2019,"$141.482,81","17.371,0","29,66%","$41.962,04","$99.520,77"
China,Representante,Mayorista,Hombre,Vestimenta,Falco mexicanus,2019,C3 2019,"$103.814,05","12.888,0","63,53%","$65.949,52","$37.864,53"
China,Representante,Grandes Almacenes,Mujer,Vestimenta,Ninox superciliaris,2019,C3 2019,"$140.876,10","15.379,0","32,67%","$46.017,30","$94.858,80"
China,Teléfono,Hipermercado,Mascotas,Lentes,Amphibolurus barbatus,2019,C3 2019,"$102.766,11","4.589,0","28,80%","$29.592,28","$73.173,83"
China,Especial,Grandes Almacenes,Unisex,Accesorios,Phalacrocorax brasilianus,2019,C3 2019,"$91.648,82","2.414,0","73,22%","$67.107,48","$24.541,34"
China,Mail,Hipermercado,Mujer,Lentes,Phalacrocorax carbo,2019,C3 2019,"$99.459,51","11.367,0","69,72%","$69.340,99","$30.118,52"
China,Website,Hipermercado,Mascotas,Juguetes,Kobus defassa,2019,C3 2019,"$94.710,97","15.935,0","40,74%","$38.581,92","$56.129,05"
China,Especial,De proximidad,Adultos,Juguetes,Sarcorhamphus papa,2019,C3 2019,"$141.543,43","4.882,0","46,21%","$65.402,18","$76.141,25"
China,Website,Grandes Almacenes,Infantil,Lentes,unavailable,2019,C3 2019,"$95.415,72","10.630,0","35,12%","$33.511,64","$61.904,08"
China,Teléfono,Hipermercado,Mascotas,Juguetes,Chordeiles minor,2019,C3 2019,"$128.102,62","16.492,0","61,20%","$78.396,50","$49.706,12"
China,Especial,Mayorista,Mascotas,Calzado,Genetta genetta,2019,C3 2019,"$148.947,14","2.944,0","43,60%","$64.938,24","$84.008,90"
China,Especial,De proximidad,Adultos,Joyas,Canis latrans,2019,C3 2019,"$180.861,02","14.107,0","33,19%","$60.033,72","$120.827,30"
China,Representante,Hipermercado,Mujer,Lentes,Amphibolurus barbatus,2019,C3 2019,"$159.380,51","5.441,0","62,63%","$99.820,33","$59.560,18"
China,Teléfono,Especializado,Mascotas,Accesorios,Butorides striatus,2019,C3 2019,"$120.453,92","17.174,0","55,53%","$66.885,66","$53.568,26"
China,Website,Grandes Almacenes,Unisex,Joyas,Pavo cristatus,2019,C3 2019,"$164.633,12","15.246,0","32,89%","$54.139,70","$110.493,42"
China,Representante,Hipermercado,Mascotas,Accesorios,Tetracerus quadricornis,2019,C3 2019,"$157.818,88","16.101,0","60,81%","$95.973,03","$61.845,85"
China,MercadoLibre,Mayorista,Mujer,Lentes,Limnocorax flavirostra,2019,C3 2019,"$96.854,77","5.894,0","40,43%","$39.162,92","$57.691,85"
China,Representante,Grandes Almacenes,Infantil,Calzado,Hyaena brunnea,2019,C3 2019,"$185.102,83","16.638,0","40,33%","$74.650,54","$110.452,29"
China,Representante,De proximidad,Mascotas,Calzado,Camelus dromedarius,2019,C3 2019,"$154.959,68","10.929,0","45,88%","$71.097,34","$83.862,34"
China,Mail,De proximidad,Mujer,Calzado,Antilocapra americana,2019,C3 2019,"$104.919,97","15.384,0","43,96%","$46.126,25","$58.793,72"
China,Website,De proximidad,Adultos,Accesorios,Genetta genetta,2019,C3 2019,"$143.044,62","16.201,0","65,10%","$93.125,95","$49.918,67"
China,MercadoLibre,De proximidad,Infantil,Lentes,unavailable,2019,C3 2019,"$114.755,49","1.888,0","30,41%","$34.896,38","$79.859,11"
China,Website,Hipermercado,Hombre,Juguetes,Boselaphus tragocamelus,2019,C3 2019,"$139.743,33","13.265,0","58,79%","$82.151,52","$57.591,81"
China,Website,De proximidad,Infantil,Accesorios,Spermophilus parryii,2019,C3 2019,"$156.766,79","8.897,0","58,44%","$91.608,87","$65.157,92"
China,Especial,Especializado,Adultos,Calzado,Hyaena brunnea,2019,C3 2019,"$121.484,87","13.151,0","54,18%","$65.823,21","$55.661,66"
China,Website,De proximidad,Mascotas,Juguetes,Anhinga rufa,2019,C3 2019,"$123.626,19","2.441,0","45,20%","$55.877,96","$67.748,23"
China,MercadoLibre,Hipermercado,Unisex,Lentes,Larus novaehollandiae,2019,C3 2019,"$139.304,95","7.169,0","41,07%","$57.206,31","$82.098,64"
China,Mail,De proximidad,Adultos,Calzado,Ardea cinerea,2019,C3 2019,"$160.922,30","6.015,0","68,16%","$109.687,59","$51.234,71"
China,Representante,Grandes Almacenes,Hombre,Accesorios,Grus canadensis,2019,C3 2019,"$99.446,03","6.661,0","44,20%","$43.956,02","$55.490,01"
China,Teléfono,Especializado,Adultos,Juguetes,Sarcorhamphus papa,2019,C3 2019,"$183.892,23","15.546,0","33,76%","$62.082,42","$121.809,81"
China,Teléfono,Grandes Almacenes,Adultos,Juguetes,Anhinga rufa,2019,C3 2019,"$133.743,08","11.788,0","46,13%","$61.700,16","$72.042,92"
China,Mail,Mayorista,Mascotas,Calzado,Ceratotherium simum,2019,C3 2019,"$146.584,18","13.953,0","44,88%","$65.792,84","$80.791,34"
China,Teléfono,Especializado,Hombre,Joyas,Macropus rufogriseus,2019,C3 2019,"$165.175,66","1.361,0","42,84%","$70.761,72","$94.413,94"
China,Mail,Hipermercado,Infantil,Vestimenta,Dusicyon thous,2019,C3 2019,"$147.212,62","4.980,0","65,19%","$95.962,32","$51.250,30"
China,Mail,Mayorista,Hombre,Joyas,Lasiorhinus latifrons,2019,C3 2019,"$167.357,03","13.422,0","71,01%","$118.835,13","$48.521,90"
China,MercadoLibre,Mayorista,Mascotas,Lentes,Francolinus swainsonii,2019,C3 2019,"$138.962,56","6.460,0","64,91%","$90.204,82","$48.757,74"
China,Mail,Especializado,Infantil,Juguetes,Isoodon obesulus,2019,C3 2019,"$178.952,27","16.375,0","45,19%","$80.875,18","$98.077,09"
China,MercadoLibre,De proximidad,Mujer,Lentes,Amphibolurus barbatus,2019,C3 2019,"$106.825,78","7.757,0","29,63%","$31.653,79","$75.171,99"
China,Especial,Grandes Almacenes,Hombre,Juguetes,Sarcorhamphus papa,2019,C3 2019,"$174.017,36","17.211,0","40,74%","$70.887,54","$103.129,82"
China,Mail,Especializado,Mascotas,Joyas,Tiliqua scincoides,2019,C3 2019,"$107.614,09","4.444,0","57,15%","$61.497,76","$46.116,33"
China,Especial,Grandes Almacenes,Hombre,Vestimenta,Phoeniconaias minor,2019,C3 2019,"$119.878,44","8.952,0","64,03%","$76.757,72","$43.120,72"
China,MercadoLibre,Grandes Almacenes,Hombre,Vestimenta,Geococcyx californianus,2019,C3 2019,"$156.926,90","16.177,0","69,77%","$109.480,17","$47.446,73"
